Serial,Episode_Title,Image_URL,Description,Mode,Video_URL,,year,airdate,runtime,Visibility
Sarah Jane Adventures – Series 1,Warriors of Kudlak – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g6znsd.jpg,"Luke and Clyde enter Combat 3000, a game designed to train warriors, run by the sinister Kudlak.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b008506x/the-sarah-jane-adventures-series-1-5-warriors-of-kudlak-part-1,,2007,2007-10-15,27,Shown
Sarah Jane Adventures – Series 1,Warriors of Kudlak – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g6zp3x.jpg,Luke and Clyde have been kidnapped and drafted as soldiers in an endless intergalactic war.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b0085ckb/the-sarah-jane-adventures-series-1-6-warriors-of-kudlak-part-2,,2007,2007-10-22,28,Shown
Sarah Jane Adventures – Series 1,Whatever Happened to Sarah Jane? - Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g6zpf4.jpg,Maria wakes one morning to discover Sarah Jane has disappeared - and she is the only person in the world who remembers her.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b0087gfc/the-sarah-jane-adventures-series-1-7-whatever-happened-to-sarah-jane-part-1,,2007,2007-10-29,28,Shown
Sarah Jane Adventures – Series 1,Whatever Happened to Sarah Jane? - Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g6zq1r.jpg,Maria is lost in time and a meteor heads for Earth - with no Sarah Jane to stop it.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b0089477/the-sarah-jane-adventures-series-1-8-whatever-happened-to-sarah-jane-part-2,,2007,2007-11-05,28,Shown
Sarah Jane Adventures – Series 1,The Lost Boy – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g6zq8n.jpg,A couple appear claiming to be Luke's real parents. Is it time for Sarah Jane to stop adventuring?,Iplayer,https://www.bbc.co.uk/iplayer/episode/b008ck42/the-sarah-jane-adventures-series-1-9-the-lost-boy-part-1,,2007,2007-11-12,28,Shown
Sarah Jane Adventures – Series 1,The Lost Boy – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g6zrvy.jpg,"With her old enemies triumphant, it seems that Sarah Jane has finally been defeated.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00896m4/the-sarah-jane-adventures-series-1-10-the-lost-boy-part-2,,2007,2007-11-19,28,Shown
Sarah Jane Adventures – Series 2,The Last Sontaran – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g7026k.jpg,Sarah Jane investigates alien lights and encounters an enemy from the past. Maria faces a big decision.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00dw1zl/the-sarah-jane-adventures-series-2-1-the-last-sontaran-part-1,,2008,2008-09-29,28,Shown
Sarah Jane Adventures – Series 2,The Last Sontaran – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g702t2.jpg,"Sarah Jane has 40 minutes to stop Sontaran Commander Kaagh from destroying Earth using its orbiting satellites, while Chrissie finds out the truth about aliens from Alan - but will they be in time to save Maria?",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00dvc19/the-sarah-jane-adventures-series-2-2-the-last-sontaran-part-2,,2008,2008-09-29,28,Shown
Sarah Jane Adventures – Series 2,The Day of the Clown – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g7035t.jpg,"New girl Rani is haunted by a sinister clown - could it be linked to the recent disappearances of several local children? When Clyde's friend also goes missing, Sarah Jane and the team are drawn towards a bizarre circus museum, and an old legend - has the Pied Piper come to Bannerman Road?",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00dz7hr/the-sarah-jane-adventures-series-2-3-the-day-of-the-clown-part-1,,2008,2008-10-06,28,Shown
Sarah Jane Adventures – Series 2,The Day of the Clown – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g703z8.jpg,Luke is taken by Spellman and Sarah Jane has to confront her oldest fears to save him.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00f2wl7/the-sarah-jane-adventures-series-2-4-the-day-of-the-clown-part-2,,2008,2008-10-13,28,Shown
Sarah Jane Adventures – Series 2,Secrets of the Stars – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g704jp.jpg,An astrologer attracts Sarah Jane's interest with his uncanny predictions. Earth is under threat - from the stars.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00f67jg/the-sarah-jane-adventures-series-2-5-secrets-of-the-stars-part-1,,2008,2008-10-20,28,Shown
Sarah Jane Adventures – Series 2,Secrets of the Stars – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g7050q.jpg,Sarah Jane and the others infiltrate Trueman's circle as he takes over the population through their star signs.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00f8qlk/the-sarah-jane-adventures-series-2-6-secrets-of-the-stars-part-2,,2008,2008-10-27,28,Shown
Sarah Jane Adventures – Series 2,The Mark of the Berserker – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71c2p.jpg,"An alien pendant, which gives its wearer the power to control others, is stolen from Sarah Jane's attic.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00fh417/the-sarah-jane-adventures-series-2-7-mark-of-the-berserker-part-1,,2008,2008-11-03,28,Shown
Sarah Jane Adventures – Series 2,The Mark of the Berserker – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71cdm.jpg,"Luke and Rani, with Clyde's mum, track Clyde and his father to a waterside confrontation with the Berserker.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00flrc4/the-sarah-jane-adventures-series-2-8-mark-of-the-berserker-part-2,,2008,2008-11-10,28,Shown
Sarah Jane Adventures – Series 2,The Temptation of Sarah Jane Smith – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71d06.jpg,Sarah Jane cannot resist going back in time to meet the parents she never knew - with disastrous consequences.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00fqppg/the-sarah-jane-adventures-series-2-9-the-temptation-of-sarah-jane-smith-part-1,,2008,2008-11-17,28,Shown
Sarah Jane Adventures – Series 2,The Temptation of Sarah Jane Smith – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71d97.jpg,Sarah Jane has to make a devastating sacrifice in order to save Earth from the Trickster.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00ft5xd/the-sarah-jane-adventures-series-2-10-the-temptation-of-sarah-jane-smith-part-2,,2008,2008-11-24,28,Shown
Sarah Jane Adventures – Series 2,Enemy of the Bane – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71dvv.jpg,"When former enemy Mrs Wormwood appears asking for help, Sarah Jane must turn to an old friend from her time with the Doctor.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00fz3gy/the-sarah-jane-adventures-series-2-11-the-enemy-of-the-bane-part-1,,2008,2008-12-01,28,Shown
Sarah Jane Adventures – Series 2,Enemy of the Bane – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71f1l.jpg,"Gita vanishes and Sarah Jane encounters an unwelcome face from the past, Mrs Wormwood. Luke is kidnapped by Mrs Wormwood and Kaagh. Sarah Jane prepares for a showdown at a stone circle.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00g23d0/the-sarah-jane-adventures-series-2-12-the-enemy-of-the-bane-part-2,,2008,2008-12-08,28,Shown
Sarah Jane Adventures – Series 2,From Raxacoricofallapatorius with Love,https://tardis.wiki/images/Tardis_images/e/e6/Eranius_%28Comic_Relief%29.jpg,"While she is performing maintenance on Mr Smith, a surprising guest visits Sarah Jane Smith.",Youtube,DucDm20pzwQ,,2009,2009-03-13,5,Shown
Sarah Jane Adventures – Series 3,Prisoner of the Judoon – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71l3h.jpg,"The rhino-like Judoon return, as their prisoner crash-lands on Earth. A Veil is on the loose.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00ndtzj/the-sarah-jane-adventures-series-3-1-prisoner-of-the-judoon-part-1,,2009,2009-10-15,28,Shown
Sarah Jane Adventures – Series 3,Prisoner of the Judoon – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71l26.jpg,"Luke, Clyde and Rani must fight their most fearsome enemy yet - Sarah Jane Smith.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00ndv3y/the-sarah-jane-adventures-series-3-2-prisoner-of-the-judoon-part-2,,2009,2009-10-16,28,Shown
Sarah Jane Adventures – Series 3,The Mad Woman in the Attic – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71n75.jpg,"Far in the future, in the year 2059, Rani remembers the day when her whole life went wrong. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00nhv2z/the-sarah-jane-adventures-series-3-3-the-mad-woman-in-the-attic-part-1,,2009,2009-10-22,28,Shown
Sarah Jane Adventures – Series 3,The Mad Woman in the Attic – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71n9h.jpg,"Eve's powers grow out of control, catching everyone in her endless sinister games. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00nhv5q/the-sarah-jane-adventures-series-3-4-the-mad-woman-in-the-attic-part-2,,2009,2009-10-23,27,Shown
Sarah Jane Adventures – Series 3,The Wedding of Sarah Jane Smith – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71r05.jpg,"The Doctor returns on the happiest day of Sarah Jane's life, but a deadly trap is waiting for them. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00nlx9r/the-sarah-jane-adventures-series-3-5-the-wedding-of-sarah-jane-smith-part-1,,2009,2009-10-29,28,Shown
Sarah Jane Adventures – Series 3,The Wedding of Sarah Jane Smith – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71r0r.jpg,"The Doctor arrives to join the battle, but is he too late to save both Sarah Jane and the Earth itself? ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00nlxhc/the-sarah-jane-adventures-series-3-6-the-wedding-of-sarah-jane-smith-part-2,,2009,2009-10-30,28,Shown
Sarah Jane Adventures – Series 3,The Eternity Trap – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71sb8.jpg,"A haunted house, with mysterious whispers and secrets in the shadows - time for Sarah Jane Smith! ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00nrsg1/the-sarah-jane-adventures-series-3-7-the-eternity-trap-part-1,,2009,2009-11-05,28,Shown
Sarah Jane Adventures – Series 3,The Eternity Trap – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71sbl.jpg,Sarah Jane and the gang discover the secret of Erasmus Darkening - but are they too late? ,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00nrslh/the-sarah-jane-adventures-series-3-8-the-eternity-trap-part-2,,2009,2009-11-06,28,Shown
Sarah Jane Adventures – Series 3,Mona Lisa’s Revenge – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71tq3.jpg,"When the Mona Lisa comes to life, Clyde discovers that fine art can be dangerous. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00ntnkw/the-sarah-jane-adventures-series-3-9-mona-lisas-revenge-part-1,,2009,2009-11-12,28,Shown
Sarah Jane Adventures – Series 3,Mona Lisa’s Revenge – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71tqt.jpg,The Mona Lisa vows to free the dreaded abomination from its prison - and Clyde is the key! ,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00ntny6/the-sarah-jane-adventures-series-3-10-mona-lisas-revenge-part-2,,2009,2009-11-13,28,Shown
Sarah Jane Adventures – Series 3,The Gift – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71w69.jpg,"When the Slitheen's latest scheme is halted, the Blathereen arrive - but can they be trusted? ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00p1d9g/the-sarah-jane-adventures-series-3-11-the-gift-part-1,,2009,2009-11-19,28,Shown
Sarah Jane Adventures – Series 3,The Gift – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g71w7g.jpg,"When the gift runs riot, Sarah Jane faces the battle of her life to save Luke. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00p1hhp/the-sarah-jane-adventures-series-3-12-the-gift-part-2,,2009,2009-11-20,28,Shown
Sarah Jane Adventures – Series 4,The Nightmare Man – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78cf5.jpg,"Luke has his first nightmare which could have terrible consequences for the human race, and Bannerman Road will never be the same again.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vf1ss/the-sarah-jane-adventures-series-4-1-the-nightmare-man-part-1,,2010,2010-10-11,27,Shown
Sarah Jane Adventures – Series 4,The Nightmare Man – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78cfh.jpg,"With Luke, Clyde and Rani trapped in a bizarre dreamscape, Sarah Jane must fight alone. As the Nightmare Man grows stronger, only K-9 might hold the key. But can Luke summon the courage to face his adult life before the whole world is trapped in an endless nightmare?",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vf2sz/the-sarah-jane-adventures-series-4-2-the-nightmare-man-part-2,,2010,2010-10-12,28,Shown
Sarah Jane Adventures – Series 4,The Vault of Secrets – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78ckc.jpg,An old enemy returns to Earth - can the Veil be trusted? ,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vjgbv/the-sarah-jane-adventures-series-4-3-the-vault-of-secrets-part-1,,2010,2010-10-18,26,Shown
Sarah Jane Adventures – Series 4,The Vault of Secrets – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78ckm.jpg,The battle for the Vault reaches a showdown - with planet Earth at stake.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vjgyq/the-sarah-jane-adventures-series-4-4-the-vault-of-secrets-part-2,,2010,2010-10-19,26,Shown
Sarah Jane Adventures – Series 4,Death of the Doctor – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78cpp.jpg,"When the Doctor is declared dead, Sarah Jane and Jo Grant unite to find out the truth.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vmvyh/the-sarah-jane-adventures-series-4-5-death-of-the-doctor-part-1,,2010,2010-10-25,26,Shown
Sarah Jane Adventures – Series 4,Death of the Doctor – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78cpy.jpg,Old friends fight together - but is it too late to stop the sinister Shansheeth?,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vmwbr/the-sarah-jane-adventures-series-4-6-death-of-the-doctor-part-2,,2010,2010-10-26,26,Shown
Sarah Jane Adventures – Series 4,The Empty Planet – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78cyt.jpg,Clyde and Rani discover that they are the only survivors of the human race! ,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vtx12/the-sarah-jane-adventures-series-4-7-the-empty-planet-part-1,,2010,2010-11-01,25,Shown
Sarah Jane Adventures – Series 4,The Empty Planet – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78cz0.jpg,Clyde and Rani race against time - but what is the secret of the robots? ,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vtx9j/the-sarah-jane-adventures-series-4-8-the-empty-planet-part-2,,2010,2010-11-02,26,Shown
Sarah Jane Adventures – Series 4,Lost in Time – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78d1d.jpg,A harmless investigation turns into an epic quest across time and space. ,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00vz64d/the-sarah-jane-adventures-series-4-9-lost-in-time-part-1,,2010,2010-11-08,26,Shown
Sarah Jane Adventures – Series 4,Lost in Time – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78d29.jpg,"Sarah Jane, Clyde and Rani fight across the centuries to be reunited. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00w0bgl/the-sarah-jane-adventures-series-4-10-lost-in-time-part-2,,2010,2010-11-09,26,Shown
Sarah Jane Adventures – Series 4,"Goodbye, Sarah Jane Smith – Part 1",https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78d9d.jpg,"No one can defend the Earth forever, but who could ever replace Sarah Jane?",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00w46vp/the-sarah-jane-adventures-series-4-11-goodbye-sarah-jane-smith-part-1,,2010,2010-11-15,26,Shown
Sarah Jane Adventures – Series 4,"Goodbye, Sarah Jane Smith – Part 2",https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78d9x.jpg,Sarah Jane has gone for good and a new regime begins at Bannerman Road!,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00w47pc/the-sarah-jane-adventures-series-4-12-goodbye-sarah-jane-smith-part-2,,2010,2010-11-16,26,Shown
Sarah Jane Adventures – Series 5,Sky – Part 1,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78p71.jpg,"Sarah Jane finds a baby girl on her doorstep and tries to find out who abandoned her. At a nuclear power station, a beautiful woman appears out of thin air and uses alien powers to take control. She's looking for something - and realises that Sarah Jane may just have it.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b015rfd9/the-sarah-jane-adventures-series-5-1-sky-part-1,,2011,2011-10-03,26,Shown
Sarah Jane Adventures – Series 5,Sky – Part 2,https://ichef.bbci.co.uk/images/ic/1920x1080/p0g78p7w.jpg,"Metalkind fights Fleshkind for control of Sarah Jane's new friend, Sky. Can Sky stop herself destroying the world?",Iplayer,https://www.bbc.co.uk/iplayer/episode/b015rg4q/the-sarah-jane-adventures-series-5-2-sky-part-2,,2011,2011-10-04,26,Shown
